term;course_code;title;topic;section;meet;day;start_time;end_time;venue;instructor;num_instructors;start_date;end_date;class_number;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G1;1;MON;12:00;15:15;SOA Seminar Room 3-5;YIN WANG;1;14/08/2023;19/11/2023;1089;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G10;1;MON;08:15;11:30;SOA Seminar Room 1-1;CHARMAYNE HIGHFIELD;1;14/08/2023;19/11/2023;1436;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G11;1;MON;12:00;15:15;SOA Seminar Room 1-1;CHARMAYNE HIGHFIELD;1;14/08/2023;19/11/2023;1097;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G12;1;FRI;08:15;11:30;SOA Seminar Room 2-3;CHUA TESS;1;14/08/2023;19/11/2023;1098;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G13;1;MON;15:30;18:45;SOA Seminar Room 2-5;LIN PENGKAI;1;14/08/2023;19/11/2023;2543;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G14;1;TUE;15:30;18:45;SOA Seminar Room 1-2;LIN PENGKAI;1;14/08/2023;19/11/2023;2544;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G2;1;MON;15:30;18:45;SOA Seminar Room 3-5;YIN WANG;1;14/08/2023;19/11/2023;1090;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G3;1;THU;15:30;18:45;SOA Seminar Room 2-3;LEE, YUN;1;14/08/2023;19/11/2023;1682;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G4;1;FRI;12:00;15:15;SOA Seminar Room 2-3;LEE, YUN;1;14/08/2023;19/11/2023;1091;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G5;1;TUE;08:15;11:30;SOA Seminar Room 2-3;DAVID SAMUEL;1;14/08/2023;19/11/2023;1092;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G6;1;TUE;15:30;18:45;SOA Seminar Room 3-3;DAVID SAMUEL;1;14/08/2023;19/11/2023;1093;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G7;1;TUE;08:15;11:30;SOA Seminar Room 3-5;CHARMAYNE HIGHFIELD;1;14/08/2023;19/11/2023;1094;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G8;1;THU;08:15;11:30;SOA Seminar Room 3-4;CHUA TESS;1;14/08/2023;19/11/2023;1095;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;G9;1;THU;12:00;15:15;SOA Seminar Room 3-4;CHARLES CHEN;1;14/08/2023;19/11/2023;1096;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;SG82;1;;;;;CHARLES CHEN;1;14/08/2023;19/11/2023;2590;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;SG83;1;;;;;GRACE FAN;1;14/08/2023;19/11/2023;2678;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;SG84;1;;;;;CHARMAYNE HIGHFIELD;1;14/08/2023;17/11/2023;2683;
2023-24 Term 1 / 1;ACCT101;Financial Accounting;;SG91;1;;;;;LEE, YUN;1;14/08/2023;19/11/2023;2612;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G1;1;TUE;08:15;11:30;SOA Seminar Room 1-1;WONG SUAY PENG;1;14/08/2023;19/11/2023;1099;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G10;1;MON;12:00;15:15;SOA Seminar Room 2-3;FANG BINGXU;1;14/08/2023;19/11/2023;1232;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G11;1;TUE;12:00;15:15;SOA Seminar Room 2-1;FANG BINGXU;1;14/08/2023;19/11/2023;1280;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G12;1;THU;19:00;22:15;SOA Seminar Room 2-3;MICHELLE LIM SI JIA;1;14/08/2023;19/11/2023;1686;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G13;1;TUE;19:00;22:15;SOA Seminar Room 2-3;TONG YI LIN, EILEEN;1;14/08/2023;19/11/2023;1847;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G2;1;TUE;12:00;15:15;SOA Seminar Room 1-1;WONG SUAY PENG;1;14/08/2023;19/11/2023;1100;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G3;1;WED;12:00;15:15;SOA Seminar Room 1-1;WONG SUAY PENG;1;14/08/2023;19/11/2023;1101;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G4;1;THU;08:15;11:30;SOA Seminar Room 1-1;WONG SUAY PENG;1;14/08/2023;19/11/2023;1102;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G5;1;THU;12:00;15:15;SOA Seminar Room 1-1;WONG SUAY PENG;1;14/08/2023;19/11/2023;1103;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G6;1;WED;08:15;11:30;SOA Seminar Room 3-4;KELLY NGO;1;14/08/2023;19/11/2023;1104;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G7;1;WED;15:30;18:45;SOA Seminar Room 1-1;KELLY NGO;1;14/08/2023;19/11/2023;1105;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G8;1;MON;15:30;18:45;SOA Seminar Room 3-2;LOH WEI TING;1;14/08/2023;19/11/2023;1106;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;G9;1;TUE;15:30;18:45;SOA Seminar Room 3-2;LOH WEI TING;1;14/08/2023;19/11/2023;1208;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;SG81;1;;;;;KELLY NGO;1;14/08/2023;19/11/2023;2578;
2023-24 Term 1 / 1;ACCT102;Management Accounting;;SG82;1;;;;;WONG SUAY PENG;1;14/08/2023;19/11/2023;2599;
2023-24 Term 1 / 1;ACCT111;Financial Accounting;;G1;1;MON;12:00;15:15;SOA Seminar Room 3-3;CHANG, HYE SUN;1;14/08/2023;19/11/2023;1107;
2023-24 Term 1 / 1;ACCT111;Financial Accounting;;G2;1;MON;15:30;18:45;SOA Seminar Room 3-3;CHANG, HYE SUN;1;14/08/2023;19/11/2023;1108;
2023-24 Term 1 / 1;ACCT111;Financial Accounting;;G3;1;TUE;12:00;15:15;SOA Seminar Room 3-2;CHANG, HYE SUN;1;14/08/2023;19/11/2023;1109;
2023-24 Term 1 / 1;ACCT111;Financial Accounting;;G4;1;WED;12:00;15:15;SOA Seminar Room 2-5;SAMUEL TAN;1;14/08/2023;19/11/2023;1110;
2023-24 Term 1 / 1;ACCT111;Financial Accounting;;G5;1;WED;15:30;18:45;SOA Seminar Room 2-5;SAMUEL TAN;1;14/08/2023;19/11/2023;1462;
2023-24 Term 1 / 1;ACCT111;Financial Accounting;;G6;1;THU;08:15;11:30;SOA Seminar Room 3-5;KELLY NGO;1;14/08/2023;19/11/2023;1463;
2023-24 Term 1 / 1;ACCT111;Financial Accounting;;G7;1;THU;15:30;18:45;SOA Seminar Room 3-5;KELLY NGO;1;14/08/2023;19/11/2023;1464;
2023-24 Term 1 / 1;ACCT201;Corp Reporting & Fin Analysis;;G1;1;THU;08:15;11:30;SOA Seminar Room 2-3;YOUNG JUN CHO;1;14/08/2023;19/11/2023;1111;
2023-24 Term 1 / 1;ACCT201;Corp Reporting & Fin Analysis;;G2;1;THU;15:30;18:45;SOA Seminar Room 2-1;YOUNG JUN CHO;1;14/08/2023;19/11/2023;1112;
2023-24 Term 1 / 1;ACCT201;Corp Reporting & Fin Analysis;;G3;1;FRI;08:15;11:30;SOA Seminar Room 3-2;CHARLES CHEN;1;14/08/2023;19/11/2023;1267;
2023-24 Term 1 / 1;ACCT201;Corp Reporting & Fin Analysis;;G4;1;FRI;12:00;15:15;SOA Seminar Room 3-2;CHARLES CHEN;1;14/08/2023;19/11/2023;1562;
2023-24 Term 1 / 1;ACCT201;Corp Reporting & Fin Analysis;;SG81;1;;;;;CHEN CHIH-YING;1;14/08/2023;19/11/2023;2675;
2023-24 Term 1 / 1;ACCT221;Accounting Information Systems;;G1;1;TUE;12:00;15:15;SOA Seminar Room 3-4;SEOW POH SUN;1;14/08/2023;19/11/2023;1113;
2023-24 Term 1 / 1;ACCT221;Accounting Information Systems;;G2;1;WED;15:30;18:45;SOA Seminar Room 3-5;SEOW POH SUN;1;14/08/2023;19/11/2023;1114;
2023-24 Term 1 / 1;ACCT221;Accounting Information Systems;;G3;1;THU;12:00;15:15;SOA Seminar Room 3-5;SEOW POH SUN;1;14/08/2023;19/11/2023;1115;
2023-24 Term 1 / 1;ACCT221;Accounting Information Systems;;G4;1;WED;12:00;15:15;SOA Seminar Room 3-1;GARY PAN;1;14/08/2023;19/11/2023;1212;
2023-24 Term 1 / 1;ACCT221;Accounting Information Systems;;G5;1;THU;15:30;18:45;SOA Seminar Room 3-1;GARY PAN;1;14/08/2023;19/11/2023;1688;
2023-24 Term 1 / 1;ACCT223;Taxation;;G1;1;TUE;12:00;15:15;SOA Seminar Room 3-3;SUM YEE LOONG;1;14/08/2023;19/11/2023;1116;
2023-24 Term 1 / 1;ACCT223;Taxation;;G2;1;WED;12:00;15:15;SOA Seminar Room 3-3;SUM YEE LOONG;1;14/08/2023;19/11/2023;1117;
2023-24 Term 1 / 1;ACCT223;Taxation;;G3;1;MON;19:00;22:15;SOA Seminar Room 2-4;CHAN WENJIE;1;14/08/2023;19/11/2023;1118;
2023-24 Term 1 / 1;ACCT223;Taxation;;G4;1;TUE;19:00;22:15;SOA Seminar Room 3-5;CHO ZI EN, SHAWN;1;14/08/2023;19/11/2023;1119;
2023-24 Term 1 / 1;ACCT224;Financial Reporting & Analysis;;G1;1;THU;12:00;15:15;SOA Seminar Room 3-3;SAMUEL TAN;1;14/08/2023;19/11/2023;1295;
2023-24 Term 1 / 1;ACCT224;Financial Reporting & Analysis;;G2;1;THU;15:30;18:45;SOA Seminar Room 3-3;SAMUEL TAN;1;14/08/2023;19/11/2023;1296;
2023-24 Term 1 / 1;ACCT224;Financial Reporting & Analysis;;G3;1;TUE;15:30;18:45;SOA Seminar Room 3-5;YIN WANG;1;14/08/2023;19/11/2023;1297;
2023-24 Term 1 / 1;ACCT224;Financial Reporting & Analysis;;G4;1;WED;15:30;18:45;SOA Seminar Room 3-4;YIN WANG;1;14/08/2023;19/11/2023;1334;
2023-24 Term 1 / 1;ACCT224;Financial Reporting & Analysis;;SG81;1;;;;;GOH BENG WEE;1;14/08/2023;19/11/2023;2677;
2023-24 Term 1 / 1;ACCT331;Audit and Assurance;;G1;1;MON;15:30;18:45;SOA Seminar Room 1-1;CHUA WAN RONG;1;14/08/2023;19/11/2023;1246;
2023-24 Term 1 / 1;ACCT331;Audit and Assurance;;G2;1;TUE;12:00;15:15;SOA Seminar Room 3-5;CHUA WAN RONG;1;14/08/2023;19/11/2023;1247;
2023-24 Term 1 / 1;ACCT331;Audit and Assurance;;G3;1;THU;15:30;18:45;SOA Seminar Room 1-1;CHUA WAN RONG;1;14/08/2023;19/11/2023;1248;
2023-24 Term 1 / 1;ACCT331;Audit and Assurance;;G4;1;THU;19:00;22:15;SOA Seminar Room 3-5;CUSTORIO REDGIE SAYAPAD;1;14/08/2023;19/11/2023;1268;
2023-24 Term 1 / 1;ACCT331;Audit and Assurance;;SG81;1;;;;;CHUA WAN RONG;1;14/08/2023;19/11/2023;2572;
2023-24 Term 1 / 1;ACCT331;Audit and Assurance;;SG82;1;;;;;CHUA WAN RONG;1;14/08/2023;19/11/2023;2679;
2023-24 Term 1 / 1;ACCT332;Accounting Thought &Governance;;G1;1;WED;08:15;11:30;SOA Seminar Room 1-1;LOU, YUN;1;14/08/2023;19/11/2023;1120;
2023-24 Term 1 / 1;ACCT332;Accounting Thought &Governance;;G2;1;THU;08:15;11:30;SOA Seminar Room 3-2;LOU, YUN;1;14/08/2023;19/11/2023;1121;
2023-24 Term 1 / 1;ACCT332;Accounting Thought &Governance;;G3;1;THU;15:30;18:45;SOA Seminar Room 3-2;LOU, YUN;1;14/08/2023;19/11/2023;1122;
2023-24 Term 1 / 1;ACCT332;Accounting Thought &Governance;;G4;1;THU;12:00;15:15;SOA Seminar Room 2-3;LIANDONG ZHANG;1;14/08/2023;19/11/2023;1844;
2023-24 Term 1 / 1;ACCT334;Intermediate Financial Acct;;G1;1;MON;08:15;11:30;SOA Seminar Room 2-4;ANDREW LEE;1;14/08/2023;19/11/2023;1465;
2023-24 Term 1 / 1;ACCT334;Intermediate Financial Acct;;G2;1;MON;15:30;18:45;SOA Seminar Room 2-4;ANDREW LEE;1;14/08/2023;19/11/2023;1466;
2023-24 Term 1 / 1;ACCT334;Intermediate Financial Acct;;G3;1;TUE;08:15;11:30;SOA Seminar Room 2-4;ANDREW LEE;1;14/08/2023;19/11/2023;1467;
2023-24 Term 1 / 1;ACCT334;Intermediate Financial Acct;;G4;1;TUE;15:30;18:45;SOA Seminar Room 2-4;ANDREW LEE;1;14/08/2023;19/11/2023;1468;
2023-24 Term 1 / 1;ACCT335;Advanced Financial Accounting;;G1;1;TUE;15:30;18:45;SOA Seminar Room 3-4;PEARL TAN;1;14/08/2023;19/11/2023;1335;
2023-24 Term 1 / 1;ACCT335;Advanced Financial Accounting;;G2;1;WED;12:00;15:15;SOA Seminar Room 3-4;PEARL TAN;1;14/08/2023;19/11/2023;1336;
2023-24 Term 1 / 1;ACCT335;Advanced Financial Accounting;;G3;1;THU;15:30;18:45;SOA Seminar Room 3-4;PEARL TAN;1;14/08/2023;19/11/2023;1337;
2023-24 Term 1 / 1;ACCT335;Advanced Financial Accounting;;G4;1;FRI;12:00;15:15;SOA Seminar Room 3-4;PEARL TAN;1;14/08/2023;19/11/2023;2139;
2023-24 Term 1 / 1;ACCT335;Advanced Financial Accounting;;SG81;1;;;;;YUE HENG;1;14/08/2023;19/11/2023;2682;
2023-24 Term 1 / 1;ACCT336;Valuation;;G1;1;TUE;15:30;18:45;SOA Seminar Room 3-1;YUANTO KUSNADI;1;14/08/2023;19/11/2023;1469;
2023-24 Term 1 / 1;ACCT336;Valuation;;G2;1;WED;08:15;11:30;SOA Seminar Room 2-3;YUANTO KUSNADI;1;14/08/2023;19/11/2023;1765;
2023-24 Term 1 / 1;ACCT336;Valuation;;G3;1;WED;12:00;15:15;SOA Seminar Room 2-3;PRASART JONGJAROENKAMOL;1;14/08/2023;19/11/2023;1977;
2023-24 Term 1 / 1;ACCT336;Valuation;;G4;1;WED;15:30;18:45;SOA Seminar Room 2-3;PRASART JONGJAROENKAMOL;1;14/08/2023;19/11/2023;1978;
2023-24 Term 1 / 1;ACCT337;Statistical Programming;;G1;1;TUE;12:00;15:15;SOA Seminar Room 2-3;STERLING HUANG;1;14/08/2023;19/11/2023;1470;
2023-24 Term 1 / 1;ACCT337;Statistical Programming;;G2;1;TUE;19:00;22:15;SOA Seminar Room 3-4;STERLING HUANG;1;14/08/2023;19/11/2023;1471;
2023-24 Term 1 / 1;ACCT337;Statistical Programming;;G3;1;FRI;08:15;11:30;SOA Seminar Room 2-4;STELLA PARK;1;14/08/2023;19/11/2023;1766;
2023-24 Term 1 / 1;ACCT337;Statistical Programming;;G4;1;THU;12:00;15:15;SOA Seminar Room 2-4;STELLA PARK;1;14/08/2023;19/11/2023;1979;
2023-24 Term 1 / 1;ACCT337;Statistical Programming;;SG81;1;;;;;BENJAMIN LEE;1;14/08/2023;19/11/2023;2674;
2023-24 Term 1 / 1;ACCT403;Advanced Taxation;;G1;1;FRI;12:00;15:15;SOA Seminar Room 3-3;SUM YEE LOONG;1;14/08/2023;19/11/2023;1123;
2023-24 Term 1 / 1;ACCT407;Corporate Financial Management;;G1;1;THU;12:00;15:15;SOA Seminar Room 3-2;GURDIP SINGH;1;14/08/2023;19/11/2023;1673;
2023-24 Term 1 / 1;ACCT410;Internal Audit;;G1;1;MON;08:15;11:30;SOA Seminar Room 2-3;TAN JENNY;1;14/08/2023;19/11/2023;1980;
2023-24 Term 1 / 1;ACCT414;Accounting Analytics Capstone;SMU-X;G1;1;TUE;12:00;15:15;SMUC Active Learning CR 4-2;BENJAMIN LEE;1;14/08/2023;19/11/2023;1981;
2023-24 Term 1 / 1;ACCT414;Accounting Analytics Capstone;SMU-X;G1;1;TUE;12:00;15:15;SMUC Active Learning CR 4-2;GARY PAN;2;14/08/2023;19/11/2023;1981;
2023-24 Term 1 / 1;ACCT418;Data Modelling & Visualisation;;G1;1;WED;12:00;15:15;SOA Seminar Room 2-4;BENJAMIN LEE;1;14/08/2023;19/11/2023;1398;
2023-24 Term 1 / 1;ACCT418;Data Modelling & Visualisation;;G2;1;WED;19:00;22:15;SOA Seminar Room 2-4;BENJAMIN LEE;1;14/08/2023;19/11/2023;1429;
2023-24 Term 1 / 1;ACCT418;Data Modelling & Visualisation;;G70;1;MON;12:00;15:15;SOA Seminar Room 2-4;BENJAMIN LEE;1;14/08/2023;19/11/2023;1666;
2023-24 Term 1 / 1;ACCT418;Data Modelling & Visualisation;;G70;2;THU;12:00;15:15;SOA Seminar Room 3-1;BENJAMIN LEE;1;14/08/2023;19/11/2023;1666;
2023-24 Term 1 / 1;ACCT418;Data Modelling & Visualisation;;SG81;1;;;;;CLARENCE GOH;1;14/08/2023;19/11/2023;2676;
2023-24 Term 1 / 1;ACCT420;Forecasting&Forensic Analytics;;G1;1;TUE;15:30;18:45;SOA Seminar Room 2-3;RICHARD CROWLEY;1;14/08/2023;19/11/2023;1399;
2023-24 Term 1 / 1;ACCT423;Audit Analytics;SMU-X;G1;1;THU;15:30;18:45;SMUC Active Learning CR 4-2;TEE CHONG YU;1;14/08/2023;19/11/2023;2475;
2023-24 Term 1 / 1;ACCT423;Audit Analytics;SMU-X;G1;1;THU;15:30;18:45;SMUC Active Learning CR 4-2;SANJAY PANJABI;2;14/08/2023;19/11/2023;2475;
2023-24 Term 1 / 1;ACCT423;Audit Analytics;SMU-X;G1;1;THU;15:30;18:45;SMUC Active Learning CR 4-2;HE JIANZHONG;3;14/08/2023;19/11/2023;2475;
2023-24 Term 1 / 1;ACCT423;Audit Analytics;SMU-X;G1;1;THU;15:30;18:45;SMUC Active Learning CR 4-2;VARELLA GINO LEE;4;14/08/2023;19/11/2023;2475;
2023-24 Term 1 / 1;ACCT425;Forensic Acctg & Investigation;;G1;1;WED;15:30;18:45;SOA Seminar Room 3-3;BENJAMIN EE;1;14/08/2023;19/11/2023;1650;
2023-24 Term 1 / 1;ACCT427;Acctg Data & Analytics WSE;;G1;1;;;;;GARY PAN;1;14/08/2023;03/12/2023;1989;
2023-24 Term 1 / 1;ACCT431;Sustainability Acct & Reportg;;G1;1;THU;08:15;11:30;SOA Seminar Room 2-4;HOLLY YANG;1;14/08/2023;19/11/2023;1990;
2023-24 Term 1 / 1;ACCT432;Financial Forensics WSE;;G1;1;;;;;SEOW POH SUN;1;14/08/2023;03/12/2023;2476;
2023-24 Term 1 / 1;ACM301;Cultural Policy and Practice;;G1;1;THU;15:30;18:45;SMUC Active Learning CR 4-1;HOE SU FERN;1;14/08/2023;19/11/2023;2393;
2023-24 Term 1 / 1;COMM102;Foundations in Strategic Comm.;;G1;1;WED;12:00;15:15;LKCSB Seminar Room 2-4;YEO SU LIN;1;14/08/2023;19/11/2023;1211;
2023-24 Term 1 / 1;COMM102;Foundations in Strategic Comm.;;SG81;1;;;;;YEO SU LIN;1;14/08/2023;19/11/2023;2597;
2023-24 Term 1 / 1;COMM120;Intercultural Communication;;G2;1;TUE;08:15;11:30;LKCSB Seminar Room 3-10;ONG SIOW HENG;1;14/08/2023;19/11/2023;1403;
2023-24 Term 1 / 1;COMM120;Intercultural Communication;;G3;1;THU;08:15;11:30;LKCSB Seminar Room 3-10;ONG SIOW HENG;1;14/08/2023;19/11/2023;1570;
2023-24 Term 1 / 1;COMM246;Crisis Management and Comm;;SG91;1;;;;;AUGUSTINE PANG;1;14/08/2023;19/11/2023;2834;
2023-24 Term 1 / 1;COMM253;Storytell for Orgs & Brands;SMU-X;G1;1;WED;15:30;18:45;YPHSL Seminar Room 2-04;MARK CHONG;1;14/08/2023;19/11/2023;2249;
2023-24 Term 1 / 1;COMM253;Storytell for Orgs & Brands;SMU-X;G2;1;THU;15:30;18:45;LKCSB Seminar Room 1-1;MARK CHONG;1;14/08/2023;19/11/2023;2250;
2023-24 Term 1 / 1;COMM255;UX and Digital Product Design;;G1;1;TUE;08:15;11:30;LKCSB Seminar Room 2-8;TAMAS MAKANY;1;14/08/2023;19/11/2023;1667;
2023-24 Term 1 / 1;COMM255;UX and Digital Product Design;;G2;1;TUE;15:30;18:45;LKCSB Seminar Room 2-8;TAMAS MAKANY;1;14/08/2023;19/11/2023;1668;
2023-24 Term 1 / 1;COMM256;Des Thinkg & Comm;;G1;1;WED;12:00;15:15;LKCSB Classroom 3-4;TAMAS MAKANY;1;14/08/2023;19/11/2023;1670;
2023-24 Term 1 / 1;COMM302;Design Comm for Beh Chg;;G1;1;MON;15:30;18:45;LKCSB Seminar Room 1-1;SUNGJONG ROH;1;14/08/2023;19/11/2023;1953;
2023-24 Term 1 / 1;COMM302;Design Comm for Beh Chg;;G2;1;MON;19:00;22:15;LKCSB Seminar Room 1-1;SUNGJONG ROH;1;14/08/2023;19/11/2023;2227;
2023-24 Term 1 / 1;COMM360;Investor Relations;;G1;1;WED;08:15;11:30;LKCSB Seminar Room 3-3;CLARENCE FU;1;14/08/2023;19/11/2023;2228;
2023-24 Term 1 / 1;COR-ACM2624;Art Hist: Mod, Postmod & Cont;;G1;1;MON;08:15;11:30;SMUC Active Learning CR 4-2;DAVID OCON;1;14/08/2023;19/11/2023;1783;
2023-24 Term 1 / 1;COR-ACM2624;Art Hist: Mod, Postmod & Cont;;SG81;1;;;;;DAVID OCON;1;14/08/2023;19/11/2023;2622;
2023-24 Term 1 / 1;COR-ACM2632;Introduction to ACM;;G1;1;TUE;15:30;18:45;SOSS/CIS Seminar Room 2-2;HOE SU FERN;1;14/08/2023;19/11/2023;1516;
2023-24 Term 1 / 1;COR-ACM2633;OPE (Art Mgt & Cul Ex in Asia);SMU-X: Sust. Theatre Mgmt (KL);G1;1;WED;15:30;18:45;SMUC Active Learning CR 3-1;HOE SU FERN;1;14/08/2023;19/11/2023;2420;
2023-24 Term 1 / 1;COR-ACM2633;OPE (Art Mgt & Cul Ex in Asia);SMU-X: Sust. Theatre Mgmt (KL);G1;1;WED;15:30;18:45;SMUC Active Learning CR 3-1;MA YANLING;2;14/08/2023;19/11/2023;2420;
2023-24 Term 1 / 1;COR-ACM2633;OPE (Art Mgt & Cul Ex in Asia);SMU-X: Sust. Theatre Mgmt (KL);G1;1;WED;15:30;18:45;SMUC Active Learning CR 3-1;TAN CHER KIAN;3;14/08/2023;19/11/2023;2420;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G1;1;TUE;08:15;11:30;LKCSB Seminar Room 3-4;SHYAMALA DEENATHAYALAN;1;14/08/2023;19/11/2023;1077;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G10;1;FRI;12:00;15:15;SOE/SCIS2 Seminar Room 2-9;AKANKSHA RATH;1;14/08/2023;19/11/2023;1086;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G11;1;FRI;08:15;11:30;LKCSB Seminar Room 3-4;CHAN BOH YEE;1;14/08/2023;19/11/2023;1087;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G12;1;FRI;12:00;15:15;LKCSB Seminar Room 3-4;CHAN BOH YEE;1;14/08/2023;19/11/2023;1213;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G13;1;MON;08:15;11:30;LKCSB Seminar Room 3-7;CLARENCE FU;1;14/08/2023;19/11/2023;1214;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G14;1;THU;08:15;11:30;YPHSL Seminar Room 2-03;CLARENCE FU;1;14/08/2023;19/11/2023;1226;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G15;1;WED;12:00;15:15;YPHSL Seminar Room 2-03;GWENDOLINE ANNE LIM SIU KIAO;1;14/08/2023;19/11/2023;1227;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G16;1;THU;12:00;15:15;YPHSL Seminar Room 2-03;GWENDOLINE ANNE LIM SIU KIAO;1;14/08/2023;19/11/2023;1233;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G17;1;FRI;12:00;15:15;LKCSB Seminar Room 3-8;GWENDOLINE ANNE LIM SIU KIAO;1;14/08/2023;19/11/2023;1236;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G18;1;MON;19:00;22:15;LKCSB Seminar Room 3-8;HO JACK YONG;1;14/08/2023;19/11/2023;1237;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G19;1;TUE;19:00;22:15;LKCSB Seminar Room 2-7;HO JACK YONG;1;14/08/2023;19/11/2023;1238;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G2;1;THU;08:15;11:30;LKCSB Seminar Room 3-6;SHYAMALA DEENATHAYALAN;1;14/08/2023;19/11/2023;1078;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G20;1;TUE;15:30;18:45;YPHSL Seminar Room 2-11;KIRTI HARNAL;1;14/08/2023;19/11/2023;1251;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G21;1;THU;15:30;18:45;YPHSL Seminar Room 2-03;KIRTI HARNAL;1;14/08/2023;19/11/2023;1256;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G22;1;TUE;12:00;15:15;LKCSB Seminar Room 3-4;LINDY ONG;1;14/08/2023;19/11/2023;1260;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G23;1;TUE;15:30;18:45;LKCSB Seminar Room 3-4;LINDY ONG;1;14/08/2023;19/11/2023;1261;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G24;1;WED;15:30;18:45;LKCSB Seminar Room 3-4;LINDY ONG;1;14/08/2023;19/11/2023;1262;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G25;1;TUE;08:15;11:30;SOA Seminar Room 2-5;LYNETTE WAN;1;14/08/2023;19/11/2023;1290;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G26;1;TUE;12:00;15:15;SOA Seminar Room 2-5;LYNETTE WAN;1;14/08/2023;19/11/2023;1291;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G27;1;MON;15:30;18:45;YPHSL Seminar Room 2-03;PETRINA TEE;1;14/08/2023;19/11/2023;1292;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G28;1;THU;15:30;18:45;LKCSB Seminar Room 2-6;PETRINA TEE;1;14/08/2023;19/11/2023;1293;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G29;1;WED;08:15;11:30;LKCSB Seminar Room 3-1;SERENA LIM;1;14/08/2023;19/11/2023;1294;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G3;1;FRI;08:15;11:30;LKCSB Seminar Room 3-9;SHYAMALA DEENATHAYALAN;1;14/08/2023;19/11/2023;2237;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G30;1;WED;12:00;15:15;LKCSB Seminar Room 3-1;SERENA LIM;1;14/08/2023;19/11/2023;1427;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G31;1;FRI;08:15;11:30;YPHSL Seminar Room 2-03;SERENA LIM;1;14/08/2023;19/11/2023;2032;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G32;1;MON;08:15;11:30;LKCSB Seminar Room 3-2;SHAMALA RAMAKRESININ;1;14/08/2023;19/11/2023;2031;
2023-24 Term 1 / 1;COR-COMM1304;Management Communication;;G33;1;MON;12:00;15:15;LKCSB Seminar Room 3-2;SHAMALA RAMAKRESININ;1;14/08/2023;19/11/2023;2030;
