term;course_code;title;topic;section;meet;day;start_time;end_time;venue;instructor;num_instructors;start_date;end_date;class_number;
2023-24 Term 2 / 1;ACCT102;Management Accounting;;SG82;1;;;;;WONG SUAY PENG;1;08/01/2024;14/04/2024;2780;
2023-24 Term 2 / 1;ACCT112;Management Accounting;;G1;1;TUE;08:15;11:30;SOA Seminar Room 2-3;AN-PING LIN;1;08/01/2024;14/04/2024;1080;
2023-24 Term 2 / 1;ACCT112;Management Accounting;;G2;1;TUE;15:30;18:45;SOA Seminar Room 2-3;AN-PING LIN;1;08/01/2024;14/04/2024;1151;
2023-24 Term 2 / 1;ACCT112;Management Accounting;;G3;1;WED;08:15;11:30;SOA Seminar Room 2-3;AN-PING LIN;1;08/01/2024;14/04/2024;1152;
2023-24 Term 2 / 1;ACCT112;Management Accounting;;G4;1;WED;15:30;18:45;SOA Seminar Room 2-3;AN-PING LIN;1;08/01/2024;14/04/2024;1153;
2023-24 Term 2 / 1;ACCT112;Management Accounting;;G5;1;THU;15:30;18:45;SOA Seminar Room 2-4;PRASART JONGJAROENKAMOL;1;08/01/2024;14/04/2024;1350;
2023-24 Term 2 / 1;ACCT112;Management Accounting;;G6;1;THU;12:00;15:15;SOA Seminar Room 2-4;PRASART JONGJAROENKAMOL;1;08/01/2024;14/04/2024;1351;
2023-24 Term 2 / 1;ACCT112;Management Accounting;;G7;1;FRI;12:00;15:15;SOA Seminar Room 2-4;PRASART JONGJAROENKAMOL;1;08/01/2024;14/04/2024;1352;
2023-24 Term 2 / 1;ACCT112;Management Accounting;;SG81;1;;;;;AN-PING LIN;1;08/01/2024;14/04/2024;2702;
2023-24 Term 2 / 1;ACCT201;Corp Reporting & Fin Analysis;;G1;1;TUE;12:00;15:15;SOA Seminar Room 3-4;ZANG YOONSEOK;1;08/01/2024;14/04/2024;1267;
2023-24 Term 2 / 1;ACCT201;Corp Reporting & Fin Analysis;;G2;1;WED;08:15;11:30;SOA Seminar Room 3-4;ZANG YOONSEOK;1;08/01/2024;14/04/2024;1156;
2023-24 Term 2 / 1;ACCT201;Corp Reporting & Fin Analysis;;G3;1;WED;15:30;18:45;SOA Seminar Room 3-3;ZANG YOONSEOK;1;08/01/2024;14/04/2024;1178;
2023-24 Term 2 / 1;ACCT201;Corp Reporting & Fin Analysis;;G4;1;FRI;08:15;11:30;SOA Seminar Room 3-3;CHARLES CHEN;1;08/01/2024;14/04/2024;1182;
2023-24 Term 2 / 1;ACCT201;Corp Reporting & Fin Analysis;;G5;1;FRI;12:00;15:15;SOA Seminar Room 3-3;CHARLES CHEN;1;08/01/2024;14/04/2024;1718;
2023-24 Term 2 / 1;ACCT201;Corp Reporting & Fin Analysis;;SG81;1;;;;;CHARLES CHEN;1;08/01/2024;14/04/2024;2703;
2023-24 Term 2 / 1;ACCT201;Corp Reporting & Fin Analysis;;SG82;1;;;;;CHEN CHIH-YING;1;08/01/2024;14/04/2024;2781;
2023-24 Term 2 / 1;ACCT201;Corp Reporting & Fin Analysis;;SG83;1;;;;;YOUNG JUN CHO;1;08/01/2024;14/04/2024;2782;
2023-24 Term 2 / 1;ACCT221;Accounting Information Systems;;G1;1;TUE;08:15;11:30;SOA Seminar Room 3-5;WONG SUAY PENG;1;08/01/2024;14/04/2024;1081;
2023-24 Term 2 / 1;ACCT221;Accounting Information Systems;;G2;1;WED;08:15;11:30;SOA Seminar Room 3-5;WONG SUAY PENG;1;08/01/2024;14/04/2024;1082;
2023-24 Term 2 / 1;ACCT221;Accounting Information Systems;;G3;1;THU;08:15;11:30;SOA Seminar Room 3-5;WONG SUAY PENG;1;08/01/2024;14/04/2024;1155;
2023-24 Term 2 / 1;ACCT221;Accounting Information Systems;;SG81;1;;;;;WONG SUAY PENG;1;08/01/2024;14/04/2024;2704;
2023-24 Term 2 / 1;ACCT221;Accounting Information Systems;;SG82;1;;;;;GARY PAN;1;08/01/2024;14/04/2024;2783;
2023-24 Term 2 / 1;ACCT221;Accounting Information Systems;;SG83;1;;;;;SEOW POH SUN;1;08/01/2024;14/04/2024;2784;
2023-24 Term 2 / 1;ACCT223;Taxation;;G1;1;MON;15:30;18:45;SOA Seminar Room 1-1;JIMMY LEE KIAT BEE;1;08/01/2024;14/04/2024;1083;
2023-24 Term 2 / 1;ACCT223;Taxation;;G2;1;TUE;15:30;18:45;SOA Seminar Room 3-3;JIMMY LEE KIAT BEE;1;08/01/2024;14/04/2024;1084;
2023-24 Term 2 / 1;ACCT223;Taxation;;G3;1;THU;15:30;18:45;SOA Seminar Room 3-5;JIMMY LEE KIAT BEE;1;08/01/2024;14/04/2024;1264;
2023-24 Term 2 / 1;ACCT223;Taxation;;G4;1;FRI;12:00;15:15;SOA Seminar Room 3-5;JIMMY LEE KIAT BEE;1;08/01/2024;14/04/2024;1095;
2023-24 Term 2 / 1;ACCT223;Taxation;;G5;1;MON;19:00;22:15;SOA Seminar Room 2-4;CHAN WENJIE;1;08/01/2024;14/04/2024;2154;
2023-24 Term 2 / 1;ACCT223;Taxation;;SG81;1;;;;;CHAN WENJIE;1;08/01/2024;14/04/2024;2705;
2023-24 Term 2 / 1;ACCT224;Financial Reporting & Analysis;;G2;1;TUE;15:30;18:45;SOA Seminar Room 3-4;GOH BENG WEE;1;08/01/2024;14/04/2024;1236;
2023-24 Term 2 / 1;ACCT224;Financial Reporting & Analysis;;G3;1;WED;15:30;18:45;SOA Seminar Room 3-4;GOH BENG WEE;1;08/01/2024;14/04/2024;1237;
2023-24 Term 2 / 1;ACCT224;Financial Reporting & Analysis;;G4;1;THU;15:30;18:45;SOA Seminar Room 2-3;GOH BENG WEE;1;08/01/2024;14/04/2024;1238;
2023-24 Term 2 / 1;ACCT224;Financial Reporting & Analysis;;SG81;1;;;;;GOH BENG WEE;1;08/01/2024;14/04/2024;2706;
2023-24 Term 2 / 1;ACCT224;Financial Reporting & Analysis;;SG82;1;;;;;SAMUEL TAN;1;08/01/2024;14/04/2024;2785;
2023-24 Term 2 / 1;ACCT331;Audit and Assurance;;G1;1;MON;12:00;15:15;SOA Seminar Room 2-3;CHUA WAN RONG;1;08/01/2024;14/04/2024;1229;
2023-24 Term 2 / 1;ACCT331;Audit and Assurance;;G2;1;TUE;15:30;18:45;SOA Seminar Room 3-5;CHUA WAN RONG;1;08/01/2024;14/04/2024;1258;
2023-24 Term 2 / 1;ACCT331;Audit and Assurance;;G3;1;MON;08:15;11:30;SOA Seminar Room 2-3;KATHERINE YUEN;1;08/01/2024;14/04/2024;1259;
2023-24 Term 2 / 1;ACCT331;Audit and Assurance;;G4;1;MON;15:30;18:45;SOA Seminar Room 3-4;KATHERINE YUEN;1;08/01/2024;14/04/2024;2143;
2023-24 Term 2 / 1;ACCT331;Audit and Assurance;;SG81;1;;;;;CHUA WAN RONG;1;08/01/2024;14/04/2024;2707;
2023-24 Term 2 / 1;ACCT332;Accounting Thought &Governance;;G1;1;TUE;12:00;15:15;SOA Seminar Room 3-1;WANG RENCHENG;1;08/01/2024;14/04/2024;1227;
2023-24 Term 2 / 1;ACCT332;Accounting Thought &Governance;;G2;1;TUE;15:30;18:45;SOA Seminar Room 3-1;WANG RENCHENG;1;08/01/2024;14/04/2024;1228;
2023-24 Term 2 / 1;ACCT332;Accounting Thought &Governance;;G3;1;THU;12:00;15:15;SOA Seminar Room 3-3;WANG RENCHENG;1;08/01/2024;14/04/2024;1244;
2023-24 Term 2 / 1;ACCT332;Accounting Thought &Governance;;G4;1;THU;15:30;18:45;SOA Seminar Room 3-3;WANG RENCHENG;1;08/01/2024;14/04/2024;1297;
2023-24 Term 2 / 1;ACCT332;Accounting Thought &Governance;;SG81;1;;;;;WANG RENCHENG;1;08/01/2024;14/04/2024;2708;
2023-24 Term 2 / 1;ACCT334;Intermediate Financial Acct;;G1;1;WED;08:15;11:30;SOA Seminar Room 2-4;ANDREW LEE;1;08/01/2024;14/04/2024;1247;
2023-24 Term 2 / 1;ACCT334;Intermediate Financial Acct;;G2;1;WED;15:30;18:45;SOA Seminar Room 2-4;ANDREW LEE;1;08/01/2024;14/04/2024;1248;
2023-24 Term 2 / 1;ACCT334;Intermediate Financial Acct;;G3;1;TUE;08:15;11:30;SOA Seminar Room 2-5;LIM CHEE YEOW;1;08/01/2024;14/04/2024;1268;
2023-24 Term 2 / 1;ACCT334;Intermediate Financial Acct;;G4;1;TUE;15:30;18:45;SOA Seminar Room 2-5;LIM CHEE YEOW;1;08/01/2024;14/04/2024;1853;
2023-24 Term 2 / 1;ACCT334;Intermediate Financial Acct;;SG81;1;;;;;LIM CHEE YEOW;1;08/01/2024;14/04/2024;2535;
2023-24 Term 2 / 1;ACCT334;Intermediate Financial Acct;;SG82;1;;;;;ANDREW LEE;1;08/01/2024;14/04/2024;2709;
2023-24 Term 2 / 1;ACCT335;Advanced Financial Accounting;;G1;1;WED;15:30;18:45;LKCSB Classroom 3-4;YUE HENG;1;08/01/2024;14/04/2024;1255;
2023-24 Term 2 / 1;ACCT335;Advanced Financial Accounting;;G2;1;THU;15:30;18:45;SOA Seminar Room 2-2;YUE HENG;1;08/01/2024;14/04/2024;1281;
2023-24 Term 2 / 1;ACCT335;Advanced Financial Accounting;;G3;1;FRI;08:15;11:30;SOA Seminar Room 2-3;LIM CHEE YEOW;1;08/01/2024;14/04/2024;1808;
2023-24 Term 2 / 1;ACCT335;Advanced Financial Accounting;;G4;1;FRI;12:00;15:15;SOA Seminar Room 2-1;TRACEY ZHANG CHUNQI;1;08/01/2024;14/04/2024;1920;
2023-24 Term 2 / 1;ACCT335;Advanced Financial Accounting;;G5;1;THU;08:15;11:30;SOA Seminar Room 2-4;LIM CHEE YEOW;1;08/01/2024;14/04/2024;2533;
2023-24 Term 2 / 1;ACCT336;Valuation;;G1;1;WED;08:15;11:30;SOA Seminar Room 1-1;CHENG NAM SANG;1;08/01/2024;14/04/2024;1239;
2023-24 Term 2 / 1;ACCT336;Valuation;;G2;1;WED;15:30;18:45;SOA Seminar Room 1-1;CHENG NAM SANG;1;08/01/2024;14/04/2024;1717;
2023-24 Term 2 / 1;ACCT336;Valuation;;G3;1;THU;08:15;11:30;SOA Seminar Room 1-1;CHENG NAM SANG;1;08/01/2024;14/04/2024;1809;
2023-24 Term 2 / 1;ACCT336;Valuation;;G4;1;THU;15:30;18:45;SOA Seminar Room 1-1;CHENG NAM SANG;1;08/01/2024;14/04/2024;1854;
2023-24 Term 2 / 1;ACCT336;Valuation;;SG91;;;;;;;;;;2776;
2023-24 Term 2 / 1;ACCT337;Statistical Programming;;G1;1;MON;12:00;15:15;SOA Seminar Room 3-5;KIM JUNG-BAE;1;08/01/2024;14/04/2024;1675;
2023-24 Term 2 / 1;ACCT337;Statistical Programming;;G2;1;MON;19:00;22:15;SOA Seminar Room 3-5;KIM JUNG-BAE;1;08/01/2024;14/04/2024;1676;
2023-24 Term 2 / 1;ACCT337;Statistical Programming;;G3;1;TUE;12:00;15:15;SOA Seminar Room 2-3;PARK KYUNGJIN;1;08/01/2024;14/04/2024;1686;
2023-24 Term 2 / 1;ACCT337;Statistical Programming;;G4;1;TUE;19:00;22:15;SOA Seminar Room 3-4;PARK KYUNGJIN;1;08/01/2024;14/04/2024;1921;
2023-24 Term 2 / 1;ACCT401;Strategic Mgmt Accounting;;G1;1;FRI;12:00;15:15;SOA Seminar Room 1-1;CHENG NAM SANG;1;08/01/2024;14/04/2024;1226;
2023-24 Term 2 / 1;ACCT403;Advanced Taxation;;G1;1;TUE;12:00;15:15;SOA Seminar Room 3-3;SUM YEE LOONG;1;08/01/2024;14/04/2024;1257;
2023-24 Term 2 / 1;ACCT403;Advanced Taxation;;G2;1;TUE;19:00;22:15;SOA Seminar Room 2-4;CHAN WENJIE;1;08/01/2024;14/04/2024;2147;
2023-24 Term 2 / 1;ACCT409;Auditing for the Public Sector;;G1;1;THU;12:00;15:15;SOA Seminar Room 2-3;LIM SOO PING;1;08/01/2024;14/04/2024;1240;
2023-24 Term 2 / 1;ACCT410;Internal Audit;;G1;1;FRI;12:00;15:15;SOA Seminar Room 2-3;CHUA WAN RONG;1;08/01/2024;14/04/2024;1241;
2023-24 Term 2 / 1;ACCT414;Accounting Analytics Capstone;SMU-X;G1;1;THU;15:30;18:45;SMUC Active Learning CR 4-2;BENJAMIN LEE;1;08/01/2024;14/04/2024;1265;
2023-24 Term 2 / 1;ACCT414;Accounting Analytics Capstone;SMU-X;G1;1;THU;15:30;18:45;SMUC Active Learning CR 4-2;CLARENCE GOH;2;08/01/2024;14/04/2024;1265;
2023-24 Term 2 / 1;ACCT414;Accounting Analytics Capstone;SMU-X;G2;1;WED;12:00;15:15;SMUC Active Learning CR 4-2;BENJAMIN LEE;1;08/01/2024;14/04/2024;1349;
2023-24 Term 2 / 1;ACCT414;Accounting Analytics Capstone;SMU-X;G2;1;WED;12:00;15:15;SMUC Active Learning CR 4-2;CHUA WAN RONG;2;08/01/2024;14/04/2024;1349;
2023-24 Term 2 / 1;ACCT414;Accounting Analytics Capstone;SMU-X;G3;1;WED;19:00;22:15;SMUC Active Learning CR 4-2;BENJAMIN LEE;1;08/01/2024;14/04/2024;2314;
2023-24 Term 2 / 1;ACCT414;Accounting Analytics Capstone;SMU-X;G3;1;WED;19:00;22:15;SMUC Active Learning CR 4-2;HONG LIN YAO CLEMENT;2;08/01/2024;14/04/2024;2314;
2023-24 Term 2 / 1;ACCT417;Insolvency and Restructuring;;G1;1;THU;19:00;22:15;SOA Seminar Room 3-4;JOEL CHNG;1;08/01/2024;14/04/2024;1293;
2023-24 Term 2 / 1;ACCT417;Insolvency and Restructuring;;G1;1;THU;19:00;22:15;SOA Seminar Room 3-4;ASHOK KUMAR BALAKRISHNAN;2;08/01/2024;14/04/2024;1293;
2023-24 Term 2 / 1;ACCT417;Insolvency and Restructuring;;G1;1;THU;19:00;22:15;SOA Seminar Room 3-4;CHEE YOH CHUANG;3;08/01/2024;14/04/2024;1293;
2023-24 Term 2 / 1;ACCT418;Data Modelling & Visualisation;;G1;1;WED;08:15;11:30;SOA Seminar Room 3-3;CLARENCE GOH;1;08/01/2024;14/04/2024;1308;
2023-24 Term 2 / 1;ACCT418;Data Modelling & Visualisation;;G2;1;WED;12:00;15:15;SOA Seminar Room 3-3;CLARENCE GOH;1;08/01/2024;14/04/2024;1309;
2023-24 Term 2 / 1;ACCT418;Data Modelling & Visualisation;;SG81;1;;;;;BENJAMIN LEE;1;08/01/2024;14/04/2024;2786;
2023-24 Term 2 / 1;ACCT420;Forecasting&Forensic Analytics;;G1;1;TUE;15:30;18:45;SOA Seminar Room 2-4;BENJAMIN LEE;1;08/01/2024;14/04/2024;1819;
2023-24 Term 2 / 1;ACCT421;Analytics for Value Investing;;G1;1;MON;15:30;18:45;SOA Seminar Room 2-4;ANDREW LEE;1;08/01/2024;14/04/2024;1348;
2023-24 Term 2 / 1;ACCT424;Auditing Information Systems;SMU-X;G1;1;MON;12:00;15:15;SOA Seminar Room 3-4;TANG HONG WEE;1;08/01/2024;14/04/2024;2316;
2023-24 Term 2 / 1;ACCT424;Auditing Information Systems;SMU-X;G1;1;MON;12:00;15:15;SOA Seminar Room 3-4;GERALD SEAH;2;08/01/2024;14/04/2024;2316;
2023-24 Term 2 / 1;ACCT424;Auditing Information Systems;SMU-X;G1;1;MON;12:00;15:15;SOA Seminar Room 3-4;MUHAMMED AMEER S/O MOHAMED NOOR;3;08/01/2024;14/04/2024;2316;
2023-24 Term 2 / 1;ACCT424;Auditing Information Systems;SMU-X;G1;1;MON;12:00;15:15;SOA Seminar Room 3-4;LAU MENG YAN;4;08/01/2024;14/04/2024;2316;
2023-24 Term 2 / 1;ACCT425;Forensic Acctg & Investigation;;G1;1;WED;19:00;22:15;SMUC Active Learning CR 3-3;BENJAMIN EE;1;08/01/2024;14/04/2024;1677;
2023-24 Term 2 / 1;ACCT427;Acctg Data & Analytics WSE;;G1;1;;;;;GARY PAN;1;08/01/2024;28/04/2024;2317;
2023-24 Term 2 / 1;ACM001;Arts and Production of Culture;;G1;1;WED;15:30;18:45;SOSS/CIS Seminar Room B1-1;HOE SU FERN;1;08/01/2024;14/04/2024;1798;
2023-24 Term 2 / 1;COMM102;Foundations in Strategic Comm.;;G1;1;TUE;12:00;15:15;LKCSB Seminar Room 3-5;YEO SU LIN;1;08/01/2024;14/04/2024;1157;
2023-24 Term 2 / 1;COMM102;Foundations in Strategic Comm.;;G2;1;WED;12:00;15:15;LKCSB Seminar Room 3-8;YEO SU LIN;1;08/01/2024;14/04/2024;1172;
2023-24 Term 2 / 1;COMM121;Fundamentals of Media Engagemt;;G1;1;TUE;15:30;18:45;LKCSB Seminar Room 3-10;AUGUSTINE PANG;1;08/01/2024;14/04/2024;2026;
2023-24 Term 2 / 1;COMM246;Crisis Management and Comm;;G1;1;WED;15:30;18:45;LKCSB Seminar Room 3-1;AUGUSTINE PANG;1;08/01/2024;14/04/2024;2012;
2023-24 Term 2 / 1;COMM253;Storytell for Orgs & Brands;SMU-X;G1;1;MON;12:00;15:15;YPHSL Seminar Room 2-11;MARK CHONG;1;08/01/2024;14/04/2024;2312;
2023-24 Term 2 / 1;COMM255;UX and Digital Product Design;;G1;1;THU;08:15;11:30;LKCSB Seminar Room 2-7;TAMAS MAKANY;1;08/01/2024;14/04/2024;1611;
2023-24 Term 2 / 1;COMM256;Des Thinkg & Comm;;G1;1;THU;15:30;18:45;SMUC Active Learning CR 3-1;TAMAS MAKANY;1;08/01/2024;14/04/2024;1612;
2023-24 Term 2 / 1;COMM301;Machine Learn'g for Comm Mgt;;G1;1;THU;12:00;15:15;LKCSB Seminar Room 3-1;SUNGJONG ROH;1;08/01/2024;14/04/2024;2228;
2023-24 Term 2 / 1;COMM302;Design Comm for Beh Chg;;G1;1;TUE;15:30;18:45;LKCSB Seminar Room 3-6;SUNGJONG ROH;1;08/01/2024;14/04/2024;1911;
2023-24 Term 2 / 1;COMM302;Design Comm for Beh Chg;;G2;1;TUE;19:00;22:15;LKCSB Seminar Room 3-6;SUNGJONG ROH;1;08/01/2024;14/04/2024;1912;
2023-24 Term 2 / 1;COMM320;Biz Narratives for Asian Org;SMU-XO: Biz Nar for Asian Org;G1;1;TUE;12:00;15:15;LKCSB Seminar Room 3-1;MARK CHONG;1;08/01/2024;14/04/2024;2313;
2023-24 Term 2 / 1;COMM360;Investor Relations;;G1;1;WED;08:15;11:30;LKCSB Seminar Room 3-7;CLARENCE FU;1;08/01/2024;14/04/2024;2359;
2023-24 Term 2 / 1;COR-ACM2629;Art Hist: Beginnings to Revoln;;G1;1;MON;08:15;11:30;SMUC Active Learning CR 4-1;DAVID OCON;1;08/01/2024;14/04/2024;1797;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G1;1;TUE;08:15;11:30;YPHSL Seminar Room 2-03;SHYAMALA DEENATHAYALAN;1;08/01/2024;14/04/2024;1466;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G12;1;WED;12:00;15:15;LKCSB Seminar Room 3-7;CLARENCE FU;1;08/01/2024;14/04/2024;1476;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G13;1;THU;08:15;11:30;SOA Seminar Room 3-3;CLARENCE FU;1;08/01/2024;14/04/2024;1477;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G14;1;MON;15:30;18:45;YPHSL Seminar Room 2-03;GWENDOLINE ANNE LIM SIU KIAO;1;08/01/2024;14/04/2024;1478;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G15;1;TUE;12:00;15:15;YPHSL Seminar Room 2-03;GWENDOLINE ANNE LIM SIU KIAO;1;08/01/2024;14/04/2024;1479;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G16;1;WED;15:30;18:45;YPHSL Seminar Room 2-03;GWENDOLINE ANNE LIM SIU KIAO;1;08/01/2024;14/04/2024;1480;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G17;1;TUE;19:00;22:15;LKCSB Seminar Room 1-1;HO JACK YONG;1;08/01/2024;14/04/2024;1481;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G18;1;TUE;15:30;18:45;YPHSL Seminar Room 2-11;KIRTI HARNAL;1;08/01/2024;14/04/2024;1482;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G19;1;THU;15:30;18:45;LKCSB Seminar Room 1-2;KIRTI HARNAL;1;08/01/2024;14/04/2024;2231;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G2;1;THU;08:15;11:30;YPHSL Seminar Room 2-03;SHYAMALA DEENATHAYALAN;1;08/01/2024;14/04/2024;1467;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G20;1;TUE;12:00;15:15;SOA Seminar Room 1-3;LINDY ONG;1;08/01/2024;14/04/2024;2232;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G21;1;TUE;15:30;18:45;SOA Seminar Room 1-3;LINDY ONG;1;08/01/2024;14/04/2024;1483;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G22;1;WED;15:30;18:45;SOA Seminar Room 3-2;LINDY ONG;1;08/01/2024;14/04/2024;1484;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G23;1;THU;08:15;11:30;SOA Seminar Room 2-5;LYNETTE WAN;1;08/01/2024;14/04/2024;1485;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G24;1;THU;12:00;15:15;SOA Seminar Room 2-5;LYNETTE WAN;1;08/01/2024;14/04/2024;1486;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G25;1;MON;15:30;18:45;SOA Seminar Room 3-3;PETRINA TEE;1;08/01/2024;14/04/2024;1487;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G26;1;THU;15:30;18:45;LKCSB Seminar Room 3-4;PETRINA TEE;1;08/01/2024;14/04/2024;2233;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G27;1;WED;08:15;11:30;SOA Seminar Room 2-1;SERENA LIM;1;08/01/2024;14/04/2024;1572;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G28;1;WED;12:00;15:15;SOA Seminar Room 2-1;SERENA LIM;1;08/01/2024;14/04/2024;1573;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G3;1;FRI;08:15;11:30;LKCSB Seminar Room 3-5;SHYAMALA DEENATHAYALAN;1;08/01/2024;14/04/2024;1592;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G30;1;MON;08:15;11:30;SOA Seminar Room 2-1;SHAMALA RAMAKRESININ;1;08/01/2024;14/04/2024;1575;
2023-24 Term 2 / 1;COR-COMM1304;Management Communication;;G31;1;MON;12:00;15:15;SOA Seminar Room 2-1;SHAMALA RAMAKRESININ;1;08/01/2024;14/04/2024;1838;
